,School,Year,schoolyear,Race,Gender,Disadvantaged,ESOL,Disabled,Passed
4919,Western,2017,38,White,Male,0,0,0,1
4920,Western,2017,38,White,Male,0,0,0,1
4921,Western,2017,38,White,Male,0,0,0,1
4922,Western,2017,38,White,Male,0,0,0,1
4923,Western,2017,38,White,Male,0,0,0,1
4924,Western,2017,38,White,Male,0,0,0,1
4925,Western,2017,38,White,Male,0,0,0,1
4926,Western,2017,38,White,Male,0,0,0,1
4927,Western,2017,38,White,Male,0,0,0,1
4928,Western,2017,38,White,Male,0,0,0,1
4929,Western,2017,38,White,Male,0,0,0,1
4930,Western,2017,38,White,Male,0,0,0,1
4931,Western,2017,38,White,Male,0,0,0,1
4932,Western,2017,38,White,Male,0,0,0,1
4933,Western,2017,38,White,Male,0,0,0,1
4934,Western,2017,38,White,Male,0,0,0,1
4935,Western,2017,38,White,Male,0,0,0,1
4936,Western,2017,38,White,Male,0,0,0,1
4937,Western,2017,38,White,Male,0,0,0,1
4938,Western,2017,38,White,Male,0,0,0,1
4939,Western,2017,38,White,Male,0,0,0,1
4940,Western,2017,38,White,Male,0,0,0,1
4941,Western,2017,38,White,Male,0,0,0,1
4942,Western,2017,38,White,Male,0,0,0,1
4943,Western,2017,38,White,Male,0,0,0,1
4944,Western,2017,38,White,Male,0,0,0,1
4945,Western,2017,38,White,Male,0,0,0,1
4946,Western,2017,38,White,Male,0,0,0,1
4947,Western,2017,38,White,Male,0,0,0,1
4948,Western,2017,38,White,Male,0,0,0,1
4949,Western,2017,38,White,Male,0,0,0,1
4950,Western,2017,38,White,Male,0,0,0,1
4951,Western,2017,38,White,Male,0,0,0,1
4952,Western,2017,38,White,Male,0,0,0,1
4953,Western,2017,38,White,Male,0,0,0,1
4954,Western,2017,38,White,Male,0,0,0,1
4955,Western,2017,38,White,Male,0,0,0,1
4956,Western,2017,38,White,Male,0,0,0,1
4957,Western,2017,38,White,Male,0,0,0,1
4958,Western,2017,38,White,Male,0,0,0,1
4959,Western,2017,38,White,Male,0,0,0,1
4960,Western,2017,38,White,Male,0,0,0,1
4961,Western,2017,38,White,Male,0,0,0,1
4962,Western,2017,38,White,Male,0,0,0,1
4963,Western,2017,38,White,Male,0,0,0,1
4964,Western,2017,38,White,Male,0,0,0,0
4965,Western,2017,38,White,Male,0,0,0,0
4966,Western,2017,38,White,Male,0,0,0,0
4967,Western,2017,38,White,Male,0,0,0,0
4968,Western,2017,38,White,Male,0,0,0,0
4969,Western,2017,38,White,Male,0,0,0,0
4970,Western,2017,38,White,Male,0,0,0,0
4971,Western,2017,38,White,Male,0,0,0,0
4972,Charlottesville,2017,18,White,Female,0,0,0,1
4973,Charlottesville,2017,18,White,Female,0,0,0,1
4974,Charlottesville,2017,18,White,Female,0,0,0,1
4975,Charlottesville,2017,18,White,Female,0,0,0,1
4976,Charlottesville,2017,18,White,Female,0,0,0,1
4977,Charlottesville,2017,18,White,Female,0,0,0,1
4978,Charlottesville,2017,18,White,Female,0,0,0,1
4979,Charlottesville,2017,18,White,Female,0,0,0,1
4980,Charlottesville,2017,18,White,Female,0,0,0,1
4981,Charlottesville,2017,18,White,Female,0,0,0,1
4982,Charlottesville,2017,18,White,Female,0,0,0,1
4983,Charlottesville,2017,18,White,Female,0,0,0,1
4984,Charlottesville,2017,18,White,Female,0,0,0,1
4985,Charlottesville,2017,18,White,Female,0,0,0,1
4986,Charlottesville,2017,18,White,Female,0,0,0,1
4987,Charlottesville,2017,18,White,Female,0,0,0,1
4988,Charlottesville,2017,18,White,Female,0,0,0,1
4989,Charlottesville,2017,18,White,Female,0,0,0,1
4990,Charlottesville,2017,18,White,Female,0,0,0,1
4991,Charlottesville,2017,18,White,Female,0,0,0,1
4992,Charlottesville,2017,18,White,Female,0,0,0,1
4993,Charlottesville,2017,18,White,Female,0,0,0,1
4994,Charlottesville,2017,18,White,Female,0,0,0,0
4995,Charlottesville,2017,18,White,Female,0,0,0,0
4996,Charlottesville,2017,18,White,Female,0,0,0,0
4997,Charlottesville,2017,18,White,Male,0,0,0,1
4998,Charlottesville,2017,18,White,Male,0,0,0,1
4999,Charlottesville,2017,18,White,Male,0,0,0,1
5000,Charlottesville,2017,18,White,Male,0,0,0,1
5001,Charlottesville,2017,18,White,Male,0,0,0,1
5002,Charlottesville,2017,18,White,Male,0,0,0,1
5003,Charlottesville,2017,18,White,Male,0,0,0,1
5004,Charlottesville,2017,18,White,Male,0,0,0,1
5005,Charlottesville,2017,18,White,Male,0,0,0,1
5006,Charlottesville,2017,18,White,Male,0,0,0,1
5007,Charlottesville,2017,18,White,Male,0,0,0,1
5008,Charlottesville,2017,18,White,Male,0,0,0,1
5009,Charlottesville,2017,18,White,Male,0,0,0,1
5010,Charlottesville,2017,18,White,Male,0,0,0,1
5011,Charlottesville,2017,18,White,Male,0,0,0,1
5012,Charlottesville,2017,18,White,Male,0,0,0,1
5013,Charlottesville,2017,18,White,Male,0,0,0,1
5014,Charlottesville,2017,18,White,Male,0,0,0,1
5015,Charlottesville,2017,18,White,Male,0,0,0,0
5016,Charlottesville,2017,18,White,Male,0,0,0,0
5017,Charlottesville,2017,18,White,Male,0,0,0,0
5018,Charlottesville,2017,18,Black,Female,1,0,0,1
5019,Charlottesville,2017,18,Black,Female,1,0,0,1
5020,Charlottesville,2017,18,Black,Female,1,0,0,1
5021,Charlottesville,2017,18,Black,Female,1,0,0,1
5022,Charlottesville,2017,18,Black,Female,1,0,0,1
5023,Charlottesville,2017,18,Black,Female,1,0,0,1
5024,Charlottesville,2017,18,Black,Female,1,0,0,1
5025,Charlottesville,2017,18,Black,Female,1,0,0,1
5026,Charlottesville,2017,18,Black,Female,1,0,0,1
5027,Charlottesville,2017,18,Black,Female,1,0,0,1
5028,Charlottesville,2017,18,Black,Female,1,0,0,1
5029,Charlottesville,2017,18,Black,Female,1,0,0,1
5030,Charlottesville,2017,18,Black,Female,1,0,0,0
5031,Charlottesville,2017,18,Black,Female,1,0,0,0
5032,Charlottesville,2017,18,Black,Female,1,0,0,0
5033,Charlottesville,2017,18,Black,Female,1,0,0,0
5034,Charlottesville,2017,18,Black,Female,1,0,0,0
5035,Charlottesville,2017,18,Black,Female,1,0,0,0
5036,Charlottesville,2017,18,Black,Female,1,0,0,0
5037,Charlottesville,2017,18,Black,Female,1,0,0,0
5038,Charlottesville,2017,18,Black,Female,1,0,0,0
5039,Charlottesville,2017,18,Black,Female,1,0,0,0
5040,Charlottesville,2017,18,Black,Female,1,0,0,0
5041,Charlottesville,2017,18,Black,Female,1,0,0,0
5042,Charlottesville,2017,18,Black,Female,1,0,0,0
5043,Charlottesville,2017,18,Black,Female,1,0,0,0
5044,Charlottesville,2017,18,Black,Male,1,0,0,1
5045,Charlottesville,2017,18,Black,Male,1,0,0,1
5046,Charlottesville,2017,18,Black,Male,1,0,0,1
5047,Charlottesville,2017,18,Black,Male,1,0,0,1
5048,Charlottesville,2017,18,Black,Male,1,0,0,1
5049,Charlottesville,2017,18,Black,Male,1,0,0,1
5050,Charlottesville,2017,18,Black,Male,1,0,0,1
5051,Charlottesville,2017,18,Black,Male,1,0,0,1
5052,Charlottesville,2017,18,Black,Male,1,0,0,1
5053,Charlottesville,2017,18,Black,Male,1,0,0,1
5054,Charlottesville,2017,18,Black,Male,1,0,0,1
5055,Charlottesville,2017,18,Black,Male,1,0,0,0
5056,Charlottesville,2017,18,Black,Male,1,0,0,0
5057,Charlottesville,2017,18,Black,Male,1,0,0,0
5058,Charlottesville,2017,18,Black,Male,1,0,0,0
5059,Charlottesville,2017,18,Black,Male,1,0,0,0
5060,Charlottesville,2017,18,Black,Male,1,0,0,0
5061,Charlottesville,2017,18,Black,Male,1,0,0,0
5062,Charlottesville,2017,18,Black,Male,1,0,0,0
5063,Albemarle,2018,9,White,Female,0,0,0,1
5064,Albemarle,2018,9,White,Female,0,0,0,1
5065,Albemarle,2018,9,White,Female,0,0,0,1
5066,Albemarle,2018,9,White,Female,0,0,0,1
5067,Albemarle,2018,9,White,Female,0,0,0,1
5068,Albemarle,2018,9,White,Female,0,0,0,1
5069,Albemarle,2018,9,White,Female,0,0,0,1
5070,Albemarle,2018,9,White,Female,0,0,0,1
5071,Albemarle,2018,9,White,Female,0,0,0,1
5072,Albemarle,2018,9,White,Female,0,0,0,1
5073,Albemarle,2018,9,White,Female,0,0,0,1
5074,Albemarle,2018,9,White,Female,0,0,0,1
5075,Albemarle,2018,9,White,Female,0,0,0,1
5076,Albemarle,2018,9,White,Female,0,0,0,1
5077,Albemarle,2018,9,White,Female,0,0,0,1
5078,Albemarle,2018,9,White,Female,0,0,0,1
5079,Albemarle,2018,9,White,Female,0,0,0,1
5080,Albemarle,2018,9,White,Female,0,0,0,1
5081,Albemarle,2018,9,White,Female,0,0,0,1
5082,Albemarle,2018,9,White,Female,0,0,0,1
5083,Albemarle,2018,9,White,Female,0,0,0,1
5084,Albemarle,2018,9,White,Female,0,0,0,1
5085,Albemarle,2018,9,White,Female,0,0,0,1
5086,Albemarle,2018,9,White,Female,0,0,0,1
5087,Albemarle,2018,9,White,Female,0,0,0,1
5088,Albemarle,2018,9,White,Female,0,0,0,1
5089,Albemarle,2018,9,White,Female,0,0,0,1
5090,Albemarle,2018,9,White,Female,0,0,0,1
5091,Albemarle,2018,9,White,Female,0,0,0,1
5092,Albemarle,2018,9,White,Female,0,0,0,1
5093,Albemarle,2018,9,White,Female,0,0,0,1
5094,Albemarle,2018,9,White,Female,0,0,0,1
5095,Albemarle,2018,9,White,Female,0,0,0,1
5096,Albemarle,2018,9,White,Female,0,0,0,1
5097,Albemarle,2018,9,White,Female,0,0,0,1
5098,Albemarle,2018,9,White,Female,0,0,0,1
5099,Albemarle,2018,9,White,Female,0,0,0,1
5100,Albemarle,2018,9,White,Female,0,0,0,1
5101,Albemarle,2018,9,White,Female,0,0,0,1
5102,Albemarle,2018,9,White,Female,0,0,0,1
5103,Albemarle,2018,9,White,Female,0,0,0,1
5104,Albemarle,2018,9,White,Female,0,0,0,1
5105,Albemarle,2018,9,White,Female,0,0,0,1
5106,Albemarle,2018,9,White,Female,0,0,0,1
5107,Albemarle,2018,9,White,Female,0,0,0,1
5108,Albemarle,2018,9,White,Female,0,0,0,1
5109,Albemarle,2018,9,White,Female,0,0,0,0
5110,Albemarle,2018,9,White,Female,0,0,0,0
5111,Albemarle,2018,9,White,Female,0,0,0,0
5112,Albemarle,2018,9,White,Female,0,0,0,0
5113,Albemarle,2018,9,White,Female,0,0,0,0
5114,Albemarle,2018,9,White,Female,0,0,0,0
5115,Albemarle,2018,9,White,Female,0,0,0,0
5116,Albemarle,2018,9,White,Female,0,0,0,0
5117,Albemarle,2018,9,White,Female,0,0,0,0
5118,Albemarle,2018,9,White,Male,0,0,0,1
5119,Albemarle,2018,9,White,Male,0,0,0,1
5120,Albemarle,2018,9,White,Male,0,0,0,1
5121,Albemarle,2018,9,White,Male,0,0,0,1
5122,Albemarle,2018,9,White,Male,0,0,0,1
5123,Albemarle,2018,9,White,Male,0,0,0,1
5124,Albemarle,2018,9,White,Male,0,0,0,1
5125,Albemarle,2018,9,White,Male,0,0,0,1
5126,Albemarle,2018,9,White,Male,0,0,0,1
5127,Albemarle,2018,9,White,Male,0,0,0,1
5128,Albemarle,2018,9,White,Male,0,0,0,1
5129,Albemarle,2018,9,White,Male,0,0,0,1
5130,Albemarle,2018,9,White,Male,0,0,0,1
5131,Albemarle,2018,9,White,Male,0,0,0,1
5132,Albemarle,2018,9,White,Male,0,0,0,1
5133,Albemarle,2018,9,White,Male,0,0,0,1
5134,Albemarle,2018,9,White,Male,0,0,0,1
5135,Albemarle,2018,9,White,Male,0,0,0,1
5136,Albemarle,2018,9,White,Male,0,0,0,1
5137,Albemarle,2018,9,White,Male,0,0,0,1
5138,Albemarle,2018,9,White,Male,0,0,0,1
5139,Albemarle,2018,9,White,Male,0,0,0,1
5140,Albemarle,2018,9,White,Male,0,0,0,1
5141,Albemarle,2018,9,White,Male,0,0,0,1
5142,Albemarle,2018,9,White,Male,0,0,0,1
5143,Albemarle,2018,9,White,Male,0,0,0,1
5144,Albemarle,2018,9,White,Male,0,0,0,1
5145,Albemarle,2018,9,White,Male,0,0,0,1
5146,Albemarle,2018,9,White,Male,0,0,0,1
5147,Albemarle,2018,9,White,Male,0,0,0,1
5148,Albemarle,2018,9,White,Male,0,0,0,1
5149,Albemarle,2018,9,White,Male,0,0,0,1
5150,Albemarle,2018,9,White,Male,0,0,0,1
5151,Albemarle,2018,9,White,Male,0,0,0,1
5152,Albemarle,2018,9,White,Male,0,0,0,1
5153,Albemarle,2018,9,White,Male,0,0,0,1
5154,Albemarle,2018,9,White,Male,0,0,0,1
5155,Albemarle,2018,9,White,Male,0,0,0,1
5156,Albemarle,2018,9,White,Male,0,0,0,1
5157,Albemarle,2018,9,White,Male,0,0,0,1
5158,Albemarle,2018,9,White,Male,0,0,0,1
5159,Albemarle,2018,9,White,Male,0,0,0,1
5160,Albemarle,2018,9,White,Male,0,0,0,1
5161,Albemarle,2018,9,White,Male,0,0,0,1
5162,Albemarle,2018,9,White,Male,0,0,0,1
5163,Albemarle,2018,9,White,Male,0,0,0,1
5164,Albemarle,2018,9,White,Male,0,0,0,1
5165,Albemarle,2018,9,White,Male,0,0,0,1
5166,Albemarle,2018,9,White,Male,0,0,0,1
5167,Albemarle,2018,9,White,Male,0,0,0,1
5168,Albemarle,2018,9,White,Male,0,0,0,1
5169,Albemarle,2018,9,White,Male,0,0,0,1
5170,Albemarle,2018,9,White,Male,0,0,0,1
5171,Albemarle,2018,9,White,Male,0,0,0,1
5172,Albemarle,2018,9,White,Male,0,0,0,1
5173,Albemarle,2018,9,White,Male,0,0,0,1
5174,Albemarle,2018,9,White,Male,0,0,0,1
5175,Albemarle,2018,9,White,Male,0,0,0,0
5176,Albemarle,2018,9,White,Male,0,0,0,0
5177,Albemarle,2018,9,White,Male,0,0,0,0
5178,Albemarle,2018,9,White,Male,0,0,0,0
5179,Albemarle,2018,9,White,Male,0,0,0,0
5180,Albemarle,2018,9,White,Male,0,0,0,0
5181,Albemarle,2018,9,White,Male,0,0,0,0
5182,Albemarle,2018,9,White,Male,0,0,0,0
5183,Albemarle,2018,9,White,Male,0,0,0,0
5184,Albemarle,2018,9,White,Male,0,0,0,0
5185,Albemarle,2018,9,White,Male,0,0,0,0
5186,Albemarle,2018,9,White,Male,0,0,0,0
5187,Albemarle,2018,9,White,Male,0,0,0,0
5188,Albemarle,2018,9,White,Male,0,0,0,0
5189,Albemarle,2018,9,White,Male,0,0,0,0
5190,Albemarle,2018,9,White,Male,0,0,0,0
5191,Albemarle,2018,9,White,Male,0,0,0,0
5192,Albemarle,2018,9,Black,Male,1,0,0,1
5193,Albemarle,2018,9,Black,Male,1,0,0,1
5194,Albemarle,2018,9,Black,Male,1,0,0,1
5195,Albemarle,2018,9,Black,Male,1,0,0,1
5196,Albemarle,2018,9,Black,Male,1,0,0,1
5197,Albemarle,2018,9,Black,Male,1,0,0,1
5198,Albemarle,2018,9,Black,Male,1,0,0,1
5199,Albemarle,2018,9,Black,Male,1,0,0,1
5200,Albemarle,2018,9,Black,Male,1,0,0,1
5201,Albemarle,2018,9,Black,Male,1,0,0,0
5202,Albemarle,2018,9,Black,Male,1,0,0,0
5203,Albemarle,2018,9,Black,Male,1,0,0,0
5204,Albemarle,2018,9,Black,Male,1,0,0,0
5205,Albemarle,2018,9,Black,Male,1,0,0,0
5206,Albemarle,2018,9,Black,Male,1,0,0,0
5207,Albemarle,2018,9,Black,Male,1,0,0,0
5208,Albemarle,2018,9,Black,Male,1,0,0,0
5209,Albemarle,2018,9,Black,Male,1,0,0,0
5210,Albemarle,2018,9,Black,Male,1,0,0,0
5211,Albemarle,2018,9,Black,Male,1,0,0,0
5212,Albemarle,2018,9,Black,Male,1,0,0,0
5213,Albemarle,2018,9,Hispanic,Male,1,0,0,1
5214,Albemarle,2018,9,Hispanic,Male,1,0,0,1
5215,Albemarle,2018,9,Hispanic,Male,1,0,0,1
5216,Albemarle,2018,9,Hispanic,Male,1,0,0,1
5217,Albemarle,2018,9,Hispanic,Male,1,0,0,1
5218,Albemarle,2018,9,Hispanic,Male,1,0,0,0
5219,Albemarle,2018,9,Hispanic,Male,1,0,0,0
5220,Albemarle,2018,9,Hispanic,Male,1,0,0,0
5221,Albemarle,2018,9,Hispanic,Male,1,0,0,0
5222,Albemarle,2018,9,Hispanic,Male,1,0,0,0
5223,Albemarle,2018,9,White,Female,1,0,0,1
5224,Albemarle,2018,9,White,Female,1,0,0,1
5225,Albemarle,2018,9,White,Female,1,0,0,1
5226,Albemarle,2018,9,White,Female,1,0,0,1
5227,Albemarle,2018,9,White,Female,1,0,0,1
5228,Albemarle,2018,9,White,Female,1,0,0,0
5229,Albemarle,2018,9,White,Female,1,0,0,0
5230,Albemarle,2018,9,White,Female,1,0,0,0
5231,Albemarle,2018,9,White,Female,1,0,0,0
5232,Albemarle,2018,9,White,Female,1,0,0,0
5233,Monticello,2018,29,White,Female,0,0,0,1
5234,Monticello,2018,29,White,Female,0,0,0,1
5235,Monticello,2018,29,White,Female,0,0,0,1
5236,Monticello,2018,29,White,Female,0,0,0,1
5237,Monticello,2018,29,White,Female,0,0,0,1
5238,Monticello,2018,29,White,Female,0,0,0,1
5239,Monticello,2018,29,White,Female,0,0,0,1
5240,Monticello,2018,29,White,Female,0,0,0,1
5241,Monticello,2018,29,White,Female,0,0,0,1
5242,Monticello,2018,29,White,Female,0,0,0,1
5243,Monticello,2018,29,White,Female,0,0,0,1
5244,Monticello,2018,29,White,Female,0,0,0,1
5245,Monticello,2018,29,White,Female,0,0,0,1
5246,Monticello,2018,29,White,Female,0,0,0,1
5247,Monticello,2018,29,White,Female,0,0,0,1
5248,Monticello,2018,29,White,Female,0,0,0,1
5249,Monticello,2018,29,White,Female,0,0,0,1
5250,Monticello,2018,29,White,Female,0,0,0,1
5251,Monticello,2018,29,White,Female,0,0,0,1
5252,Monticello,2018,29,White,Female,0,0,0,1
5253,Monticello,2018,29,White,Female,0,0,0,1
5254,Monticello,2018,29,White,Female,0,0,0,1
5255,Monticello,2018,29,White,Female,0,0,0,1
5256,Monticello,2018,29,White,Female,0,0,0,1
5257,Monticello,2018,29,White,Female,0,0,0,1
5258,Monticello,2018,29,White,Female,0,0,0,1
5259,Monticello,2018,29,White,Female,0,0,0,1
5260,Monticello,2018,29,White,Female,0,0,0,1
5261,Monticello,2018,29,White,Female,0,0,0,1
5262,Monticello,2018,29,White,Female,0,0,0,1
5263,Monticello,2018,29,White,Female,0,0,0,1
5264,Monticello,2018,29,White,Female,0,0,0,1
5265,Monticello,2018,29,White,Female,0,0,0,1
5266,Monticello,2018,29,White,Female,0,0,0,1
5267,Monticello,2018,29,White,Female,0,0,0,1
5268,Monticello,2018,29,White,Female,0,0,0,1
5269,Monticello,2018,29,White,Female,0,0,0,1
5270,Monticello,2018,29,White,Female,0,0,0,0
5271,Monticello,2018,29,White,Female,0,0,0,0
5272,Monticello,2018,29,White,Female,0,0,0,0
5273,Monticello,2018,29,White,Female,0,0,0,0
5274,Monticello,2018,29,White,Female,0,0,0,0
5275,Monticello,2018,29,White,Female,0,0,0,0
5276,Monticello,2018,29,White,Female,0,0,0,0
5277,Monticello,2018,29,White,Female,0,0,0,0
5278,Monticello,2018,29,White,Female,0,0,0,0
5279,Monticello,2018,29,White,Male,0,0,0,1
5280,Monticello,2018,29,White,Male,0,0,0,1
5281,Monticello,2018,29,White,Male,0,0,0,1
5282,Monticello,2018,29,White,Male,0,0,0,1
5283,Monticello,2018,29,White,Male,0,0,0,1
5284,Monticello,2018,29,White,Male,0,0,0,1
5285,Monticello,2018,29,White,Male,0,0,0,1
5286,Monticello,2018,29,White,Male,0,0,0,1
5287,Monticello,2018,29,White,Male,0,0,0,1
5288,Monticello,2018,29,White,Male,0,0,0,1
5289,Monticello,2018,29,White,Male,0,0,0,1
5290,Monticello,2018,29,White,Male,0,0,0,1
5291,Monticello,2018,29,White,Male,0,0,0,1
5292,Monticello,2018,29,White,Male,0,0,0,1
5293,Monticello,2018,29,White,Male,0,0,0,1
5294,Monticello,2018,29,White,Male,0,0,0,1
5295,Monticello,2018,29,White,Male,0,0,0,1
5296,Monticello,2018,29,White,Male,0,0,0,1
5297,Monticello,2018,29,White,Male,0,0,0,1
5298,Monticello,2018,29,White,Male,0,0,0,1
5299,Monticello,2018,29,White,Male,0,0,0,1
5300,Monticello,2018,29,White,Male,0,0,0,1
5301,Monticello,2018,29,White,Male,0,0,0,1
5302,Monticello,2018,29,White,Male,0,0,0,1
5303,Monticello,2018,29,White,Male,0,0,0,1
5304,Monticello,2018,29,White,Male,0,0,0,1
5305,Monticello,2018,29,White,Male,0,0,0,1
5306,Monticello,2018,29,White,Male,0,0,0,1
5307,Monticello,2018,29,White,Male,0,0,0,1
5308,Monticello,2018,29,White,Male,0,0,0,1
5309,Monticello,2018,29,White,Male,0,0,0,1
5310,Monticello,2018,29,White,Male,0,0,0,1
5311,Monticello,2018,29,White,Male,0,0,0,1
5312,Monticello,2018,29,White,Male,0,0,0,1
5313,Monticello,2018,29,White,Male,0,0,0,1
5314,Monticello,2018,29,White,Male,0,0,0,1
5315,Monticello,2018,29,White,Male,0,0,0,1
5316,Monticello,2018,29,White,Male,0,0,0,1
5317,Monticello,2018,29,White,Male,0,0,0,1
5318,Monticello,2018,29,White,Male,0,0,0,1
5319,Monticello,2018,29,White,Male,0,0,0,1
5320,Monticello,2018,29,White,Male,0,0,0,1
5321,Monticello,2018,29,White,Male,0,0,0,1
5322,Monticello,2018,29,White,Male,0,0,0,0
5323,Monticello,2018,29,White,Male,0,0,0,0
5324,Monticello,2018,29,White,Male,0,0,0,0
5325,Monticello,2018,29,White,Male,0,0,0,0
5326,Monticello,2018,29,White,Male,0,0,0,0
5327,Monticello,2018,29,White,Male,0,0,0,0
5328,Monticello,2018,29,White,Male,0,0,0,0
5329,Monticello,2018,29,White,Male,0,0,0,0
5330,Monticello,2018,29,White,Male,0,0,0,0
5331,Monticello,2018,29,White,Male,0,0,0,0
5332,Monticello,2018,29,White,Male,0,0,0,0
5333,Monticello,2018,29,White,Male,0,0,0,0
5334,Western,2018,39,White,Female,0,0,0,1
5335,Western,2018,39,White,Female,0,0,0,1
5336,Western,2018,39,White,Female,0,0,0,1
5337,Western,2018,39,White,Female,0,0,0,1
5338,Western,2018,39,White,Female,0,0,0,1
5339,Western,2018,39,White,Female,0,0,0,1
5340,Western,2018,39,White,Female,0,0,0,1
5341,Western,2018,39,White,Female,0,0,0,1
5342,Western,2018,39,White,Female,0,0,0,1
5343,Western,2018,39,White,Female,0,0,0,1
5344,Western,2018,39,White,Female,0,0,0,1
5345,Western,2018,39,White,Female,0,0,0,1
5346,Western,2018,39,White,Female,0,0,0,1
5347,Western,2018,39,White,Female,0,0,0,1
5348,Western,2018,39,White,Female,0,0,0,1
5349,Western,2018,39,White,Female,0,0,0,1
5350,Western,2018,39,White,Female,0,0,0,1
5351,Western,2018,39,White,Female,0,0,0,1
5352,Western,2018,39,White,Female,0,0,0,1
5353,Western,2018,39,White,Female,0,0,0,1
5354,Western,2018,39,White,Female,0,0,0,1
5355,Western,2018,39,White,Female,0,0,0,1
5356,Western,2018,39,White,Female,0,0,0,1
5357,Western,2018,39,White,Female,0,0,0,1
5358,Western,2018,39,White,Female,0,0,0,1
5359,Western,2018,39,White,Female,0,0,0,1
5360,Western,2018,39,White,Female,0,0,0,1
5361,Western,2018,39,White,Female,0,0,0,1
5362,Western,2018,39,White,Female,0,0,0,1
5363,Western,2018,39,White,Female,0,0,0,1
5364,Western,2018,39,White,Female,0,0,0,1
5365,Western,2018,39,White,Female,0,0,0,1
5366,Western,2018,39,White,Female,0,0,0,1
5367,Western,2018,39,White,Female,0,0,0,1
5368,Western,2018,39,White,Female,0,0,0,1
5369,Western,2018,39,White,Female,0,0,0,1
5370,Western,2018,39,White,Female,0,0,0,1
5371,Western,2018,39,White,Female,0,0,0,1
5372,Western,2018,39,White,Female,0,0,0,1
5373,Western,2018,39,White,Female,0,0,0,1
5374,Western,2018,39,White,Female,0,0,0,1
5375,Western,2018,39,White,Female,0,0,0,1
5376,Western,2018,39,White,Female,0,0,0,1
5377,Western,2018,39,White,Female,0,0,0,1
5378,Western,2018,39,White,Female,0,0,0,1
5379,Western,2018,39,White,Female,0,0,0,1
5380,Western,2018,39,White,Female,0,0,0,1
5381,Western,2018,39,White,Female,0,0,0,1
5382,Western,2018,39,White,Female,0,0,0,1
5383,Western,2018,39,White,Female,0,0,0,1
5384,Western,2018,39,White,Female,0,0,0,1
5385,Western,2018,39,White,Female,0,0,0,1
5386,Western,2018,39,White,Female,0,0,0,1
5387,Western,2018,39,White,Female,0,0,0,1
5388,Western,2018,39,White,Female,0,0,0,1
5389,Western,2018,39,White,Female,0,0,0,1
5390,Western,2018,39,White,Female,0,0,0,1
5391,Western,2018,39,White,Female,0,0,0,1
5392,Western,2018,39,White,Female,0,0,0,1
5393,Western,2018,39,White,Female,0,0,0,1
5394,Western,2018,39,White,Female,0,0,0,1
5395,Western,2018,39,White,Female,0,0,0,1
5396,Western,2018,39,White,Female,0,0,0,1
5397,Western,2018,39,White,Female,0,0,0,1
5398,Western,2018,39,White,Female,0,0,0,1
5399,Western,2018,39,White,Female,0,0,0,1
5400,Western,2018,39,White,Female,0,0,0,1
5401,Western,2018,39,White,Female,0,0,0,0
5402,Western,2018,39,White,Female,0,0,0,0
5403,Western,2018,39,White,Female,0,0,0,0
5404,Western,2018,39,White,Female,0,0,0,0
5405,Western,2018,39,White,Female,0,0,0,0
5406,Western,2018,39,White,Female,0,0,0,0
5407,Western,2018,39,White,Female,0,0,0,0
5408,Western,2018,39,White,Female,0,0,0,0
5409,Western,2018,39,White,Female,0,0,0,0
5410,Western,2018,39,White,Male,0,0,0,1
5411,Western,2018,39,White,Male,0,0,0,1
5412,Western,2018,39,White,Male,0,0,0,1
5413,Western,2018,39,White,Male,0,0,0,1
5414,Western,2018,39,White,Male,0,0,0,1
5415,Western,2018,39,White,Male,0,0,0,1
5416,Western,2018,39,White,Male,0,0,0,1
5417,Western,2018,39,White,Male,0,0,0,1
5418,Western,2018,39,White,Male,0,0,0,1
5419,Western,2018,39,White,Male,0,0,0,1
5420,Western,2018,39,White,Male,0,0,0,1
5421,Western,2018,39,White,Male,0,0,0,1
5422,Western,2018,39,White,Male,0,0,0,1
5423,Western,2018,39,White,Male,0,0,0,1
5424,Western,2018,39,White,Male,0,0,0,1
5425,Western,2018,39,White,Male,0,0,0,1
5426,Western,2018,39,White,Male,0,0,0,1
5427,Western,2018,39,White,Male,0,0,0,1
5428,Western,2018,39,White,Male,0,0,0,1
5429,Western,2018,39,White,Male,0,0,0,1
5430,Western,2018,39,White,Male,0,0,0,1
5431,Western,2018,39,White,Male,0,0,0,1
5432,Western,2018,39,White,Male,0,0,0,1
5433,Western,2018,39,White,Male,0,0,0,1
5434,Western,2018,39,White,Male,0,0,0,1
5435,Western,2018,39,White,Male,0,0,0,1
5436,Western,2018,39,White,Male,0,0,0,1
5437,Western,2018,39,White,Male,0,0,0,1
5438,Western,2018,39,White,Male,0,0,0,1
5439,Western,2018,39,White,Male,0,0,0,1
5440,Western,2018,39,White,Male,0,0,0,1
5441,Western,2018,39,White,Male,0,0,0,1
5442,Western,2018,39,White,Male,0,0,0,1
5443,Western,2018,39,White,Male,0,0,0,1
5444,Western,2018,39,White,Male,0,0,0,1
5445,Western,2018,39,White,Male,0,0,0,1
5446,Western,2018,39,White,Male,0,0,0,1
5447,Western,2018,39,White,Male,0,0,0,1
5448,Western,2018,39,White,Male,0,0,0,1
5449,Western,2018,39,White,Male,0,0,0,1
5450,Western,2018,39,White,Male,0,0,0,1
